id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1021066394115705551,https://www.airbnb.com/rooms/1021066394115705551,20241228025327,2024-12-28,city scrape,Superior Harvard Square 1 Bedroom,"You will be close to everything when you stay at this centrally located place. It's only one block away from Harvard Law School, you can walk to the subway Red Line Harvard University train station, which will take you downtown Boston and beyond.",,https://a0.muscache.com/pictures/miso/Hosting-1021066394115705551/original/98b731b0-5438-4e64-a188-174e0a0418cc.jpeg,373675137,https://www.airbnb.com/users/show/373675137,Liya,2020-10-28,"Boston, MA",Teacher,within an hour,100%,96%,f,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_x_medium,Harvard Square,217,375,"['email', 'phone']",t,t,,Agassiz,,42.38106,-71.11751,Private room in rental unit,Private room,2,1.0,1 shared bath,1,1,"[""Essentials"", ""Wifi"", ""Bed linens"", ""Conditioner"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Heating"", ""Stove"", ""Body soap"", ""Shower gel"", ""Dining table"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Hot water"", ""Refrigerator"", ""Dedicated workspace"", ""Room-darkening shades"", ""Hangers"", ""Coffee maker"", ""Dishes and silverware"", ""Shampoo"", ""Lock on bedroom door"", ""Cooking basics"", ""Clothing storage"", ""Microwave"", ""Paid washer \u2013 In building"", ""Air conditioning"", ""Fire extinguisher"", ""TV"", ""Kitchen""]",$50.00,29,365,1,29,365,365,26.0,365.0,,t,13,26,56,141,2024-12-28,1,1,0,2024-06-25,2024-06-25,4.0,4.0,4.0,5.0,5.0,5.0,4.0,,f,68,20,48,0,0.16
1021083486109008221,https://www.airbnb.com/rooms/1021083486109008221,20241228025327,2024-12-28,city scrape,Hot Harvard Square 1 Bedroom,"You will be close to everything when you stay at this centrally-located place. It's only one block away from Harvard Law School, you can walk to subway Red Line Harvard University train station, which will take you downtown Boston and beyond.",,https://a0.muscache.com/pictures/miso/Hosting-1021083486109008221/original/b0ec7fd9-abb9-43ca-bb72-d6378244e3c9.jpeg,373675137,https://www.airbnb.com/users/show/373675137,Liya,2020-10-28,"Boston, MA",Teacher,within an hour,100%,96%,f,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_x_medium,Harvard Square,217,375,"['email', 'phone']",t,t,,Agassiz,,42.3809430074267,-71.11956266824566,Private room in rental unit,Private room,1,1.0,1 bath,1,1,"[""Essentials"", ""Wifi"", ""Bed linens"", ""Conditioner"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Stove"", ""Body soap"", ""Shower gel"", ""Dining table"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Hot water"", ""Dedicated workspace"", ""Coffee maker"", ""Central heating"", ""Dishes and silverware"", ""Shampoo"", ""Lock on bedroom door"", ""Cooking basics"", ""Clothing storage"", ""Microwave"", ""Paid washer \u2013 In building"", ""Air conditioning"", ""Fire extinguisher"", ""TV"", ""Kitchen""]",$49.00,29,365,1,29,365,365,26.0,365.0,,t,30,60,90,174,2024-12-28,8,8,0,2024-01-08,2024-09-28,5.0,4.88,5.0,4.63,5.0,5.0,5.0,,f,68,20,48,0,0.67
1021088928078185998,https://www.airbnb.com/rooms/1021088928078185998,20241228025327,2024-12-28,city scrape,Amazing Harvard Square 1 Bedroom,"Your will be close to everything when you stay at this centrally-located place. It's only one block away from Harvard Law School, you can walk to subway Red Line Harvard University train station, which will take you to downtown Boston and beyond.",,https://a0.muscache.com/pictures/miso/Hosting-1021088928078185998/original/0f340944-a3e8-43c4-8ae3-73d1f6292b6b.jpeg,373675137,https://www.airbnb.com/users/show/373675137,Liya,2020-10-28,"Boston, MA",Teacher,within an hour,100%,96%,f,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_x_medium,Harvard Square,217,375,"['email', 'phone']",t,t,,Agassiz,,42.380308379964035,-71.1187753000902,Private room in rental unit,Private room,2,1.0,1 shared bath,1,1,"[""Essentials"", ""Wifi"", ""Bed linens"", ""Conditioner"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Body soap"", ""Shower gel"", ""Dining table"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Hot water"", ""Refrigerator"", ""Dedicated workspace"", ""Coffee maker"", ""Central heating"", ""Dishes and silverware"", ""Shampoo"", ""Lock on bedroom door"", ""Cooking basics"", ""Clothing storage"", ""Microwave"", ""Paid washer \u2013 In building"", ""Air conditioning"", ""Fire extinguisher"", ""TV"", ""Kitchen""]",$52.00,29,365,1,29,365,365,26.0,365.0,,t,19,49,79,163,2024-12-28,9,9,0,2024-06-21,2024-11-25,4.89,4.78,4.67,4.89,5.0,5.0,4.78,,f,68,20,48,0,1.41
1021095817846302129,https://www.airbnb.com/rooms/1021095817846302129,20241228025327,2024-12-28,city scrape,Harvard Square Best Deal 1 Bedroom,"You will be close to everything when you stay at this centrally-located place. It's only one block away from Harvard Law School, you can walk to subway Red Line Harvard University train station which will take you to downtown Boston and beyond.",,https://a0.muscache.com/pictures/miso/Hosting-1021095817846302129/original/902af0a9-0bd3-4fd4-8ac7-b3e0ef755dc3.jpeg,373675137,https://www.airbnb.com/users/show/373675137,Liya,2020-10-28,"Boston, MA",Teacher,within an hour,100%,96%,f,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_x_medium,Harvard Square,217,375,"['email', 'phone']",t,t,,Agassiz,,42.38254729596301,-71.11919261831764,Private room in rental unit,Private room,2,1.0,1 shared bath,1,1,"[""Essentials"", ""Wifi"", ""Bed linens"", ""Conditioner"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Stove"", ""Body soap"", ""Shower gel"", ""Dining table"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Hot water"", ""Refrigerator"", ""Dedicated workspace"", ""Coffee maker"", ""Central heating"", ""Dishes and silverware"", ""Shampoo"", ""Lock on bedroom door"", ""Cooking basics"", ""Clothing storage"", ""Microwave"", ""Paid washer \u2013 In building"", ""Air conditioning"", ""Fire extinguisher"", ""TV"", ""Kitchen""]",$54.00,29,365,1,29,365,365,26.0,365.0,,t,22,52,82,167,2024-12-28,13,13,0,2024-03-15,2024-11-03,4.77,4.62,4.85,4.69,4.77,5.0,4.62,,f,68,20,48,0,1.35
1021121664023217954,https://www.airbnb.com/rooms/1021121664023217954,20241228025327,2024-12-28,previous scrape,Best Harvard Square 1 Bedroom,"You will be close to everything when you stay at this centrally-located place. It's only one block away from Harvard Law School, you can walk to subway Red Line Havard University train station, which will take you to downtown Boston and beyond.",,https://a0.muscache.com/pictures/miso/Hosting-1021121664023217954/original/e2f3ad69-6432-45cd-892b-080b58c3d331.jpeg,373675137,https://www.airbnb.com/users/show/373675137,Liya,2020-10-28,"Boston, MA",Teacher,within an hour,100%,96%,f,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_x_medium,Harvard Square,217,375,"['email', 'phone']",t,t,,Agassiz,,42.38107560231579,-71.11743726087215,Private room in rental unit,Private room,2,,1 shared bath,,,"[""Essentials"", ""Wifi"", ""Bed linens"", ""Conditioner"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Stove"", ""Body soap"", ""Shower gel"", ""Dining table"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Hot water"", ""Dedicated workspace"", ""Coffee maker"", ""Central heating"", ""Dishes and silverware"", ""Shampoo"", ""Lock on bedroom door"", ""Cooking basics"", ""Clothing storage"", ""Microwave"", ""Paid washer \u2013 In building"", ""Air conditioning"", ""Fire extinguisher"", ""TV"", ""Kitchen""]",,29,365,29,29,365,365,29.0,365.0,,t,0,0,0,20,2024-12-28,6,6,0,2024-07-29,2024-09-01,5.0,5.0,5.0,4.83,5.0,4.67,4.83,,f,68,20,48,0,1.18
1021131856491372052,https://www.airbnb.com/rooms/1021131856491372052,20241228025327,2024-12-28,city scrape,Luxury Harvard Square 1 Bedroom,"You will be close to everything when you stay at this centrally-located place. It's only one block away from Harvard Law School, you can walk to subway Red Line Harvard University train station, which will take you to downtown Boston and beyond.",,https://a0.muscache.com/pictures/miso/Hosting-1021131856491372052/original/745b1b79-2343-4c6b-a9f6-d7204f28a4b3.jpeg,373675137,https://www.airbnb.com/users/show/373675137,Liya,2020-10-28,"Boston, MA",Teacher,within an hour,100%,96%,f,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/82ce9a3e-1a37-404c-9169-0c10905b22ad.jpeg?aki_policy=profile_x_medium,Harvard Square,217,375,"['email', 'phone']",t,t,,Agassiz,,42.38043980802562,-71.11904400727165,Private room in rental unit,Private room,2,1.0,1 shared bath,1,1,"[""Essentials"", ""Wifi"", ""Bed linens"", ""Conditioner"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Stove"", ""Body soap"", ""Shower gel"", ""Dining table"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Hot water"", ""Refrigerator"", ""Dedicated workspace"", ""Coffee maker"", ""Central heating"", ""Dishes and silverware"", ""Shampoo"", ""Lock on bedroom door"", ""Cooking basics"", ""Clothing storage"", ""Microwave"", ""Paid washer \u2013 In building"", ""Air conditioning"", ""Fire extinguisher"", ""TV"", ""Kitchen""]",$52.00,29,365,1,29,365,365,26.0,365.0,,t,18,46,76,160,2024-12-28,16,16,3,2024-01-20,2024-12-25,4.88,4.88,4.75,4.88,5.0,5.0,4.81,,f,68,20,48,0,1.40
1022406782967361200,https://www.airbnb.com/rooms/1022406782967361200,20241228025327,2024-12-28,city scrape,Walk to Harvard&MIT 18/1,"Clean and comfortable room with MEMORY BED,5 minute walk to Central Square, Cambridge, and the Red Line, MBTA Subway station.Walking distance to HARVARD&MIT(Massachusetts Institute of Technology)15 minutes driving distance Boston downtown, Boston Collage and Boston University. A lots of restaurants are in 5 minutes walking distance.<br />5 minutes to HUBWAY<br />I will give you a key for the house, so you can come and go as you want<br />THIS IS WHAT ARE YOU LOOKING FOR",,https://a0.muscache.com/pictures/2fae4cdc-f24f-44d7-b1cb-bfcc08505d67.jpg,15154687,https://www.airbnb.com/users/show/15154687,Taskin,2014-05-05,"Massachusetts, United States","",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/User-15154687/original/26e820dc-8101-4a7e-80e9-e828053fb88b.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-15154687/original/26e820dc-8101-4a7e-80e9-e828053fb88b.jpeg?aki_policy=profile_x_medium,Wellington-Harrington,40,49,"['email', 'phone']",t,t,,Cambridgeport,,42.36361,-71.10927,Private room in home,Private room,2,2.0,2 shared baths,1,2,"[""Essentials"", ""Long term stays allowed"", ""Heating"", ""Wifi"", ""Microwave"", ""Self check-in"", ""Hot water"", ""Air conditioning"", ""Refrigerator"", ""Bed linens"", ""Exterior security cameras on property"", ""Smoke alarm"", ""Dedicated workspace"", ""Keypad"", ""Carbon monoxide alarm"", ""Shampoo"", ""Lock on bedroom door""]",$46.00,1,365,1,1,1125,1125,1.0,1125.0,,t,28,58,88,363,2024-12-28,73,69,2,2023-11-15,2024-12-14,4.11,4.21,3.96,4.6,4.67,4.59,4.03,,t,15,0,15,0,5.34
1022508266913236056,https://www.airbnb.com/rooms/1022508266913236056,20241228025327,2024-12-28,city scrape,Spacious 2-BR apartment close to Harvard/MIT.,"The two-bedroom apartment in Cambridge. 10-15 minutes to MIT by walk and 10 minutes to Harvard by public transport. No parking, but there are couple parking garages nearby.<br />Third floor, no elevator.","It's a nice great Cambridge area. There are so many stores and restaurants. One of the restaurants on the first floor in the building. There are Marshalls, Star Market, Walgreens, Target and McDonalds nearby. The apartment near T-Station Lechmere (about 10 min. by walk) and T-station Union square (about 15 min. by walk). 10-15 minutes to MIT by walk and 10 minutes to Harvard by public transport. Comfortable way to Downtown Boston. There are Science Museum, Harvard Art Museum and etc. nearby.",https://a0.muscache.com/pictures/miso/Hosting-1022508266913236056/original/4db825aa-7657-40eb-ab63-62d2d1abc0d6.jpeg,491156683,https://www.airbnb.com/users/show/491156683,Elizabeth,2022-12-12,"Somerville, MA","",N/A,N/A,N/A,,https://a0.muscache.com/im/pictures/user/User-491156683/original/46b26ab8-b159-4fd1-8153-9ccbf102963f.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-491156683/original/46b26ab8-b159-4fd1-8153-9ccbf102963f.jpeg?aki_policy=profile_x_medium,,17,18,"['email', 'phone']",t,t,Neighborhood highlights,East Cambridge,,42.37094204892151,-71.0864491195278,Entire rental unit,Entire home/apt,4,1.0,1 bath,2,2,"[""Essentials"", ""Wifi"", ""Self check-in"", ""Bed linens"", ""Freezer"", ""Lockbox"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Body soap"", ""Bathtub"", ""Shower gel"", ""Dining table"", ""Clothing storage: wardrobe"", ""Smoke alarm"", ""Toaster"", ""Portable fans"", ""Hot water"", ""Refrigerator"", ""Oven"", ""Dedicated workspace"", ""Room-darkening shades"", ""Hangers"", ""Coffee maker"", ""Central heating"", ""Dishes and silverware"", ""Shampoo"", ""Dishwasher"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Long term stays allowed"", ""Gas stove"", ""Cooking basics"", ""Fire extinguisher"", ""TV"", ""Iron"", ""Hair dryer"", ""Kitchen""]",$155.00,30,365,30,30,1125,1125,30.0,1125.0,,t,0,0,1,241,2024-12-28,17,14,0,2023-11-19,2024-08-10,4.71,5.0,4.71,4.94,5.0,4.82,4.65,,t,1,1,0,0,1.26
1023347569985883510,https://www.airbnb.com/rooms/1023347569985883510,20241228025327,2024-12-28,city scrape,Cozy Inman Square Condo,,,https://a0.muscache.com/pictures/miso/Hosting-1023347569985883510/original/fd2a6c3a-f210-405e-8a13-66a45d56ac4f.jpeg,216941261,https://www.airbnb.com/users/show/216941261,Haley,2018-09-23,"Cambridge, MA","",N/A,N/A,100%,f,https://a0.muscache.com/im/pictures/user/User-216941261/original/6e3b271c-4a66-428c-9cd1-c30c76ebd145.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-216941261/original/6e3b271c-4a66-428c-9cd1-c30c76ebd145.jpeg?aki_policy=profile_x_medium,Mid-Cambridge,1,1,"['email', 'phone']",t,t,,Mid-Cambridge,,42.37359,-71.10177,Entire rental unit,Entire home/apt,2,1.5,1.5 baths,1,1,"[""Essentials"", ""Wifi"", ""Stainless steel single oven"", ""Bed linens"", ""Freezer"", ""Ceiling fan"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Bathtub"", ""Body soap"", ""Drying rack for clothing"", ""Dining table"", ""Wine glasses"", ""Smoke alarm"", ""Baking sheet"", ""First aid kit"", ""Toaster"", ""Radiant heating"", ""Hot water"", ""Refrigerator"", ""Dedicated workspace"", ""Hangers"", ""Coffee maker"", ""Dishes and silverware"", ""Dishwasher"", ""Shared patio or balcony"", ""Gas stove"", ""Free dryer \u2013 In unit"", ""Cooking basics"", ""Microwave"", ""Outdoor furniture"", ""Fire extinguisher"", ""40 inch HDTV with Fire TV"", ""Washer"", ""Iron"", ""Hair dryer"", ""Kitchen""]",$120.00,91,110,91,91,110,110,91.0,110.0,,,16,16,16,239,2024-12-28,0,0,0,,,,,,,,,,,f,1,1,0,0,
1023702474053285021,https://www.airbnb.com/rooms/1023702474053285021,20241228025327,2024-12-28,city scrape,"Blueground | Central Sq, gym & w/d, nr dining","Discover the best of Cambridge, with this two bedroom apartment in Central Square. with views over the city. It’ll be easy to simply show up and start living in this elegantly Blueground furnished apartment with its fully-equipped kitchen, bright living room, and our dedicated, on-the-ground support. (ID #BOS951)","This furnished apartment is located in Central Square, Cambridge, which is centered on the junction of Massachusetts Avenue, Prospect Street and Western Avenue. The diverse area is well known for its wide variety of ethnic restaurants, bars, live music and theatre venues. Many startups have moved research and office operations into the Square to take advantage of the relatively low costs and the proximity to MIT. Nearly demolished in the 1950s, the neighborhood was spared and went so far as to experience a sort of renaissance. In 2012, the state of Massachusetts designated Central Square as an official Cultural District.",https://a0.muscache.com/pictures/prohost-api/Hosting-1023702474053285021/original/de9cae2c-8e5b-4cdc-9dbf-84b7f7bea1eb.jpeg,107434423,https://www.airbnb.com/users/show/107434423,Blueground,2016-12-16,"New York, NY","We’re Blueground, a global proptech company with several thousand move-in-ready apartments in a growing number of major cities around the world. With flexible terms and homes in vibrant, centrally based neighborhoods, you’ll feel at home and free to roam for as long as you want — a month, a year, or longer. 

Each apartment is thoughtfully designed with exclusive furnishings, fully equipped kitchens, and incredible amenities – making every day a five-star experience. From day one, you’ll enjoy high-speed Wi-Fi, premium linens, and smart home entertainment. Plus, access to pools, gyms, and outdoor spaces in select buildings.

Why stress over your apartment? We provide a hassle-free alternative — a consistent, quality guest experience that starts even before you arrive. Because we let you book our most up-to-date apartment listings online, confirm with a click, pay securely, and check in easily. 

Even better? You can enhance your stay with car rentals, grocery delivery, laundry services, and more through our special partnerships. 

During your stay
Upon arrival, you’ll either be greeted personally by a Blueground team member or given self-check-in instructions. The entire apartment is yours! You’ll enjoy reliable support via email, phone, and our Guest App, where you can request everything from a home cleaning to extra towels. 

We’ll share all details upon confirmation of your stay.",within an hour,100%,97%,f,https://a0.muscache.com/im/pictures/user/d0ad9599-6fc0-4be6-865e-ffe99142517c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d0ad9599-6fc0-4be6-865e-ffe99142517c.jpg?aki_policy=profile_x_medium,Cambridge,4875,5131,"['email', 'phone', 'work_email']",t,t,Neighborhood highlights,The Port,,42.36380330000001,-71.0997926,Entire rental unit,Entire home/apt,4,1.0,1 bath,2,2,"[""Essentials"", ""Wifi"", ""Self check-in"", ""Elevator"", ""Bed linens"", ""Lockbox"", ""Carbon monoxide alarm"", ""High chair"", ""Heating"", ""Smoke alarm"", ""Gym"", ""Hot water"", ""Refrigerator"", ""Oven"", ""Hangers"", ""Crib"", ""Coffee maker"", ""Paid parking off premises"", ""Private entrance"", ""Shampoo"", ""Dishwasher"", ""Long term stays allowed"", ""Cooking basics"", ""Microwave"", ""Air conditioning"", ""TV"", ""Iron"", ""Hair dryer"", ""Kitchen""]",$189.00,32,1125,31,334,1125,1125,37.8,1125.0,,t,0,0,0,227,2024-12-28,0,0,0,,,,,,,,,,,t,165,165,0,0,
